Molecule,Upper Manifold,J',Sym',#',Lower Manifold,"J""","Sym""","#""",Position,Intensity,Eupper,Elower,Spol,A,Width,Branch,Label
AsymmetricTop,Ground,8,O+,2,Ground,8,O-,2,34.6619532564873,4.1344658717304E-10,59079.0274072046,59044.3654539481,0.700523605482404,5.99231014871669E-17,0,"qQ3,6(8)",v=0  8  3  5 - v=0  8  3  6
AsymmetricTop,Ground,4,E+,2,Ground,4,E-,1,52.0217975163359,1.27292250538447E-9,19649.3089044849,19597.2871069686,0.59653849924048,3.25846728226434E-16,0,"qQ2,3(4)",v=0  4  2  2 - v=0  4  2  3
AsymmetricTop,Ground,14,E+,3,Ground,14,E-,2,57.8099490446621,3.93193683196112E-10,150414.961038061,150357.151089016,0.716433477434708,1.66665982526961E-16,0,"qQ4,11(14)",v=0 14  4 10 - v=0 14  4 11
AsymmetricTop,Ground,9,O+,2,Ground,9,O-,2,68.7693520767789,1.28282457507248E-9,69054.9934746775,68986.2241226007,0.62227143461422,3.71939579440084E-16,0,"qQ3,7(9)",v=0  9  3  6 - v=0  9  3  7
AsymmetricTop,Ground,15,E+,3,Ground,15,E-,2,98.5585674409522,8.67568839897825E-10,167078.324026768,166979.765459327,0.664066428354549,7.16134031133692E-16,0,"qQ4,12(15)",v=0 15  4 11 - v=0 15  4 12
AsymmetricTop,Ground,1,O+,1,Ground,1,O-,1,100,4.79821131169736E-9,3300,3200,0.5,5.81982711193536E-15,0,"qQ1,1(1)",v=0  1  1  0 - v=0  1  1  1
AsymmetricTop,Ground,5,E+,2,Ground,5,E-,1,120.501461131051,5.17102848590679E-9,25210.040586321,25089.53912519,0.482610160899327,2.68066194298233E-15,0,"qQ2,4(5)",v=0  5  2  3 - v=0  5  2  4
AsymmetricTop,Ground,10,O+,2,Ground,10,O-,2,126.288768880098,3.39394294152067E-9,80163.584470069,80037.2957011889,0.557585326232044,1.86744389909965E-15,0,"qQ3,8(10)",v=0 10  3  7 - v=0 10  3  8
AsymmetricTop,Ground,16,E+,3,Ground,16,E-,2,161.625253781298,1.75057563585924E-9,184883.37655764,184721.751303859,0.616696468839332,2.75515803566767E-15,0,"qQ4,13(16)",v=0 16  4 12 - v=0 16  4 13
AsymmetricTop,Ground,22,O+,3,Ground,22,O-,3,169.873257437954,3.64103861594874E-10,333858.166436542,333688.293179104,0.6936298224737,2.63846672560688E-15,0,"qQ5,18(22)",v=0 22  5 17 - v=0 22  5 18
AsymmetricTop,Ground,11,O+,2,Ground,11,O-,2,217.656661916641,7.8490778806601E-9,92414.6662786025,92197.0096166859,0.502585228267503,7.86790505809321E-15,0,"qQ3,9(11)",v=0 11  3  8 - v=0 11  3  9
AsymmetricTop,Ground,6,E+,2,Ground,6,E-,1,238.070026987749,1.55500384586102E-8,31911.9312893921,31673.8612624043,0.402662696792481,1.45939731477895E-14,0,"qQ2,5(6)",v=0  6  2  4 - v=0  6  2  5
AsymmetricTop,Ground,17,E+,3,Ground,17,E-,2,255.931686373835,3.25197114644279E-9,203839.113877309,203583.182190935,0.573237645996417,9.58738501339445E-15,0,"qQ4,14(17)",v=0 17  4 13 - v=0 17  4 14
AsymmetricTop,Ground,23,O+,3,Ground,23,O-,3,258.269546848431,5.84094401603754E-10,359526.706093628,359268.43654678,0.654651478143323,8.37902006176439E-15,0,"qQ5,19(23)",v=0 23  5 18 - v=0 23  5 19
AsymmetricTop,Ground,2,O+,1,Ground,2,O-,1,300,2.33660882632344E-8,5600,5300,0.277777777777778,5.23784440074182E-14,0,"qQ1,2(2)",v=0  2  1  1 - v=0  2  1  2
AsymmetricTop,Ground,8,E+,2,Ground,9,E+,1,326.969678475682,3.7268021170517E-10,48787.4728477518,48460.5031692761,0.00626098430301113,4.49549447301853E-16,0,"sP0,9(9)",v=0  8  2  6 - v=0  9  0  9
AsymmetricTop,Ground,12,O+,2,Ground,12,O-,2,355.481438352115,1.61397553630874E-8,105819.490216943,105464.008778591,0.454660799713955,2.85272312606521E-14,0,"qQ3,10(12)",v=0 12  3  9 - v=0 12  3 10
AsymmetricTop,Ground,24,O+,3,Ground,24,O-,3,383.790545855358,8.82147962097481E-10,386360.443340142,385976.652794287,0.617336685372319,2.48696776623512E-14,0,"qQ5,20(24)",v=0 24  5 19 - v=0 24  5 20
AsymmetricTop,Ground,18,E+,3,Ground,18,E-,2,392.486682309565,5.58908310351708E-9,223955.913529043,223563.426846733,0.532836211909589,3.04038174935784E-14,0,"qQ4,15(18)",v=0 18  4 14 - v=0 18  4 15
AsymmetricTop,Ground,7,E+,2,Ground,7,E-,1,420.644531097256,3.76270831656609E-8,39767.4421461508,39346.7976150535,0.342567584281687,5.93556520916755E-14,0,"qQ2,6(7)",v=0  7  2  5 - v=0  7  2  6
AsymmetricTop,Ground,12,O+,2,Ground,13,O+,1,461.002266242373,4.70504560322413E-10,105819.490216943,105358.487950701,0.00787602333043345,1.07779831439885E-15,0,"sP1,12(13)",v=0 12  3  9 - v=0 13  1 12
AsymmetricTop,Ground,14,O+,1,Ground,13,O+,2,536.00827239349,6.67454474026728E-10,120926.112155011,120390.103882618,0.00990258572633876,1.83622723122828E-15,0,"oR3,10(13)",v=0 14  1 13 - v=0 13  3 10
AsymmetricTop,Ground,13,O+,2,Ground,13,O-,2,554.003836543212,2.98641441981488E-8,120390.103882618,119836.100046074,0.412054398760819,9.06129857961973E-14,0,"qQ3,11(13)",v=0 13  3 10 - v=0 13  3 11
AsymmetricTop,Ground,25,O+,3,Ground,25,O-,3,557.966922200576,1.25591528305698E-9,414370.139486784,413812.172564583,0.5813115093077,6.91393734922446E-14,0,"qQ5,21(25)",v=0 25  5 20 - v=0 25  5 21
AsymmetricTop,Ground,19,E+,3,Ground,19,E-,2,584.236770205316,8.91882859699264E-9,245245.302639762,244661.065869557,0.494841261207774,8.83546258478525E-14,0,"qQ4,16(19)",v=0 19  4 15 - v=0 19  4 16
AsymmetricTop,Ground,3,O+,1,Ground,3,O-,1,599.923951170249,6.29029111154525E-8,9047.78135635382,8447.85740518357,0.194543008760117,2.09540282354367E-13,0,"qQ1,3(3)",v=0  3  1  2 - v=0  3  1  3
AsymmetricTop,Ground,8,E+,2,Ground,8,E-,1,683.121931898313,7.6876729032397E-8,48787.4728477518,48104.3509158535,0.295250634898306,1.93329415896843E-13,0,"qQ2,7(8)",v=0  8  2  6 - v=0  8  2  7
AsymmetricTop,Ground,26,O+,3,Ground,26,O-,3,794.174116985756,1.68680079258674E-9,443567.624556528,442773.450439542,0.546287572807606,1.80282665988395E-13,0,"qQ5,22(26)",v=0 26  5 21 - v=0 26  5 22
AsymmetricTop,Ground,14,O+,2,Ground,14,O-,2,828.106046598405,5.01700641296782E-8,136138.350994187,135310.244947589,0.373634745447791,2.55486795391798E-13,0,"qQ3,12(14)",v=0 14  3 11 - v=0 14  3 12
AsymmetricTop,Ground,20,E+,3,Ground,20,E-,2,845.578224027646,1.32486448099442E-8,267719.415711362,266873.837487334,0.458800671705928,2.36245145193097E-13,0,"qQ4,17(20)",v=0 20  4 16 - v=0 20  4 17
AsymmetricTop,Ground,7,E+,2,Ground,8,E+,1,851.242200651577,2.40330517420077E-9,39767.4421461508,38916.1999454992,0.00532912059623937,7.65217794064981E-15,0,"sP0,8(8)",v=0  7  2  5 - v=0  8  0  8
AsymmetricTop,Ground,14,E+,2,Ground,15,E+,1,923.870342994502,7.59027506691903E-10,127504.381309154,126580.51096616,0.00409233230936812,3.88568245755578E-15,0,"sP0,15(15)",v=0 14  2 12 - v=0 15  0 15
AsymmetricTop,Ground,17,E+,3,Ground,18,E+,2,996.291825659573,7.30570079599207E-10,203839.113877309,202842.822051649,0.00846045202650578,8.34731029339371E-15,0,"sP2,16(18)",v=0 17  4 13 - v=0 18  2 16
AsymmetricTop,Ground,4,O+,1,Ground,4,O-,1,999.468018537493,1.27975119660812E-7,13640.5741823975,12641.10616386,0.150319088866133,5.82290446425006E-13,0,"qQ1,4(4)",v=0  4  1  3 - v=0  4  1  4
AsymmetricTop,Ground,9,E+,2,Ground,9,E-,1,1037.73830090476,1.36902179239923E-7,58979.7516754156,57942.0133745109,0.256927520323242,5.2769368411937E-13,0,"qQ2,8(9)",v=0  9  2  7 - v=0  9  2  8
AsymmetricTop,Ground,1,E+,1,Ground,0,E+,1,1100,3.99802526617845E-7,1100,0,0.333333333333333,5.16412659065731E-12,0,"qR0,0(0)",v=0  1  0  1 - v=0  0  0  0
AsymmetricTop,Ground,27,O+,3,Ground,27,O-,3,1107.17644933908,2.13801552061215E-9,473965.285049112,472858.108599773,0.512085678005028,4.41257186986309E-13,0,"qQ5,23(27)",v=0 27  5 22 - v=0 27  5 23
AsymmetricTop,Ground,21,E+,3,Ground,21,E-,2,1191.47709032462,1.83577390418525E-8,291390.093391577,290198.616301252,0.424469086543262,5.83036888657743E-13,0,"qQ4,18(21)",v=0 21  4 17 - v=0 21  4 18
AsymmetricTop,Ground,15,O+,2,Ground,15,O-,2,1191.95478002948,7.70776793057557E-8,153074.542038606,151882.587258576,0.338753159276692,6.4619312469483E-13,0,"qQ3,13(15)",v=0 15  3 12 - v=0 15  3 13
AsymmetricTop,Ground,15,O+,1,Ground,14,O+,2,1371.97115491854,4.26365438777539E-9,137510.322149106,136138.350994187,0.0117218298406493,3.40980854248575E-14,0,"oR3,11(14)",v=0 15  1 14 - v=0 14  3 11
AsymmetricTop,Ground,10,E+,2,Ground,10,E-,1,1492.98670776987,2.1754836442799E-7,70347.7980743409,68854.811366571,0.225458412874046,1.24760270574785E-12,0,"qQ2,9(10)",v=0 10  2  8 - v=0 10  2  9
AsymmetricTop,Ground,5,O+,1,Ground,5,O-,1,1497.87487081176,2.20065453869851E-7,19374.5041737828,17876.629302971,0.122914549506759,1.31128938919447E-12,0,"qQ1,5(5)",v=0  5  1  4 - v=0  5  1  5
AsymmetricTop,Ground,28,O+,3,Ground,28,O-,3,1512.31143054774,2.55796907358175E-9,505575.220074346,504062.908643798,0.478663497964981,1.01423943483694E-12,0,"qQ5,24(28)",v=0 28  5 23 - v=0 28  5 24
AsymmetricTop,Ground,22,O+,1,Ground,21,O+,2,1529.65834782214,7.62391577104721E-10,281283.821649023,279754.1633012,0.00945459882853472,2.62588226031022E-14,0,"oR3,18(21)",v=0 22  1 21 - v=0 21  3 18
AsymmetricTop,Ground,6,E+,2,Ground,7,E+,1,1532.802275013,6.52419011196772E-9,31911.9312893921,30379.1290143791,0.00404384495215586,3.91174815204018E-14,0,"sP0,7(7)",v=0  6  2  4 - v=0  7  0  7
AsymmetricTop,Ground,11,O+,2,Ground,12,O+,1,1590.4829104214,4.97116557513295E-9,92414.6662786025,90824.1833681811,0.0059122400126487,3.61137489873194E-14,0,"sP1,11(12)",v=0 11  3  8 - v=0 12  1 11
AsymmetricTop,Ground,15,E+,2,Ground,16,E+,1,1597.85930466163,1.58566041156633E-9,144669.071965071,143071.212660409,0.00349742508631741,1.60717685210811E-14,0,"sP0,16(16)",v=0 15  2 13 - v=0 16  0 16
AsymmetricTop,Ground,22,E+,3,Ground,22,E-,2,1636.2447590612,2.37741715023022E-8,316267.670817644,314631.426058582,0.391809534209616,1.33189081917627E-12,0,"qQ4,19(22)",v=0 22  4 18 - v=0 22  4 19
AsymmetricTop,Ground,16,O+,2,Ground,16,O-,2,1657.53882500794,1.09017644711897E-7,171206.050799443,169548.511974435,0.307118014166035,1.479938997219E-12,0,"qQ3,14(16)",v=0 16  3 13 - v=0 16  3 14
AsymmetricTop,Ground,20,E+,2,Ground,19,E+,3,1767.7540290787,2.16631042625752E-9,247013.056668841,245245.302639762,0.0133147618668271,6.26435538530918E-14,0,"oR4,15(19)",v=0 20  2 18 - v=0 19  4 15
AsymmetricTop,Ground,16,O+,1,Ground,15,O+,2,2022.16535860562,8.38567417367593E-9,155096.707397211,153074.542038606,0.013054069284085,1.14220302524901E-13,0,"oR3,12(15)",v=0 16  1 15 - v=0 15  3 12
AsymmetricTop,Ground,29,O+,3,Ground,29,O-,3,2024.33909566619,2.8898248876084E-9,538408.093321821,536383.754226155,0.446135170739649,2.19041079886895E-12,0,"qQ5,25(29)",v=0 29  5 24 - v=0 29  5 25
AsymmetricTop,Ground,11,E+,2,Ground,11,E-,1,2053.33631763977,3.14344364119722E-7,82890.7025531779,80837.3662355381,0.199526416698966,2.62249196831587E-12,0,"qQ2,10(11)",v=0 11  2  9 - v=0 11  2 10
AsymmetricTop,Ground,6,O+,1,Ground,6,O-,1,2093.63908696908,3.37568491890672E-7,26244.4355718022,24150.7964848332,0.104423982714253,2.574089764699E-12,0,"qQ1,6(6)",v=0  6  1  5 - v=0  6  1  6
AsymmetricTop,Ground,2,O-,1,Ground,1,O-,1,2100,2.09082992703305E-6,5300,3200,0.5,3.233845133018E-11,0,"qR1,1(1)",v=0  2  1  2 - v=0  1  1  1
AsymmetricTop,Ground,21,O+,1,Ground,20,O+,2,2115.7623797436,2.19731446934029E-9,257799.693755918,255683.931376174,0.0107080573939689,8.23577058719815E-14,0,"oR3,17(20)",v=0 21  1 20 - v=0 20  3 17
AsymmetricTop,Ground,23,E+,3,Ground,23,E-,2,2192.15559738444,2.88431952257176E-8,342359.640476613,340167.484879229,0.360969622139089,2.82519390703749E-12,0,"qQ4,20(23)",v=0 23  4 19 - v=0 23  4 20
AsymmetricTop,Ground,2,E+,1,Ground,1,E+,1,2196.51304173,3.1246585993139E-6,3296.51304173,1100,0.66639657884379,4.93202701648476E-11,0,"qR0,1(1)",v=0  2  0  2 - v=0  1  0  1
AsymmetricTop,Ground,17,O+,2,Ground,17,O-,2,2233.46782952599,1.42916383302242E-7,190536.197416106,188302.72958658,0.278660910336167,3.09747953015623E-12,0,"qQ3,15(17)",v=0 17  3 14 - v=0 17  3 15
AsymmetricTop,Ground,25,O+,2,Ground,26,O+,1,2294.98548865656,2.89721788127073E-10,387392.507652601,385097.522163944,0.00567512687205837,4.69684863101058E-14,0,"sP1,25(26)",v=0 25  3 22 - v=0 26  1 25
AsymmetricTop,Ground,2,O+,1,Ground,1,O+,1,2300,2.50204974461408E-6,5600,3300,0.5,4.24859018825505E-11,0,"qR1,0(1)",v=0  2  1  1 - v=0  1  1  0
AsymmetricTop,Ground,5,E+,2,Ground,6,E+,1,2348.17244938808,1.10402360181383E-8,25210.040586321,22861.868136933,0.00267734498403499,1.10043133453668E-13,0,"sP0,6(6)",v=0  5  2  3 - v=0  6  0  6
AsymmetricTop,Ground,16,E+,2,Ground,17,E+,1,2401.27862752785,2.47745957137928E-9,162958.016518051,160556.737890524,0.00299870445308614,4.393480719416E-14,0,"sP0,17(17)",v=0 16  2 14 - v=0 17  0 17
AsymmetricTop,Ground,17,O+,1,Ground,16,O+,2,2468.17079308355,1.05258308004869E-8,173674.221592527,171206.050799443,0.0137082531616743,2.05636892403136E-13,0,"oR3,13(16)",v=0 17  1 16 - v=0 16  3 13
AsymmetricTop,Ground,20,O+,1,Ground,19,O+,2,2515.37911272436,4.54848964738079E-9,235298.22135468,232782.842241956,0.0119431220605813,1.61884660490724E-13,0,"oR3,16(19)",v=0 20  1 19 - v=0 19  3 16
AsymmetricTop,Ground,22,O+,3,Ground,23,O+,2,2519.29607056151,9.82522919259504E-10,333858.166436542,331338.87036598,0.00839072003150441,1.04108377529939E-13,0,"sP3,20(23)",v=0 22  5 17 - v=0 23  3 20
AsymmetricTop,Ground,16,E+,3,Ground,17,E+,2,2528.2298867486,4.56637342606769E-9,184883.37655764,182355.146670892,0.0064813413034082,1.10831182864564E-13,0,"sP2,15(17)",v=0 16  4 12 - v=0 17  2 15
AsymmetricTop,Ground,30,O+,3,Ground,30,O-,3,2656.09826824139,3.08524148130906E-9,572471.82314854,569815.724880299,0.414767794453732,4.44906695990885E-12,0,"qQ5,26(30)",v=0 30  5 25 - v=0 30  5 26
AsymmetricTop,Ground,26,O+,2,Ground,25,O+,3,2673.46711997903,7.65307434833903E-10,417043.606606763,414370.139486784,0.0157308776251562,1.98044578686287E-13,0,"oR5,20(25)",v=0 26  3 23 - v=0 25  5 20
AsymmetricTop,Ground,18,O+,1,Ground,17,O+,2,2699.42327736507,9.9278328101847E-9,193235.620693471,190536.197416106,0.0136493468182802,2.53387066831204E-13,0,"oR3,14(17)",v=0 18  1 17 - v=0 17  3 14
AsymmetricTop,Ground,19,O+,1,Ground,18,O+,2,2713.51848865603,7.4644060259325E-9,213777.230196985,211063.711708329,0.0129935732765191,2.32446858815506E-13,0,"oR3,15(18)",v=0 19  1 18 - v=0 18  3 15
AsymmetricTop,Ground,12,E+,2,Ground,12,E-,1,2719.61075249282,4.19506059465218E-7,96603.5832254765,93883.9724729837,0.178217098894102,5.00715393958177E-12,0,"qQ2,11(12)",v=0 12  2 10 - v=0 12  2 11
AsymmetricTop,Ground,7,O+,1,Ground,7,O-,1,2784.15528962408,4.76175767345969E-7,34243.778014219,31459.6227245949,0.091305477858202,4.58719574950469E-12,0,"qQ1,7(7)",v=0  7  1  6 - v=0  7  1  7
AsymmetricTop,Ground,10,O+,2,Ground,11,O+,1,2822.6756398178,1.29794313909517E-8,80163.584470069,77340.9088302512,0.0041997574770109,1.57054063204274E-13,0,"sP1,10(11)",v=0 10  3  7 - v=0 11  1 10
AsymmetricTop,Ground,24,E+,3,Ground,24,E-,2,2868.20285506267,3.2881074584309E-8,369669.482271039,366801.279415976,0.332223098287679,5.58630532954766E-12,0,"qQ4,21(24)",v=0 24  4 20 - v=0 24  4 21
AsymmetricTop,Ground,18,O+,2,Ground,18,O-,2,2924.33172856996,1.74887671264061E-7,211063.711708329,208139.379979759,0.253403803834427,5.98070867913962E-12,0,"qQ3,16(18)",v=0 18  3 15 - v=0 18  3 16
AsymmetricTop,Ground,21,E+,2,Ground,20,E+,3,2936.55935448658,5.40657564000344E-9,270655.975065849,267719.415711362,0.0158795467553837,3.26548227332505E-13,0,"oR4,16(20)",v=0 21  2 19 - v=0 20  4 16
AsymmetricTop,Ground,3,O-,1,Ground,2,O-,1,3147.85740518357,8.09238085688258E-6,8447.85740518357,5300,0.888780085318502,1.38293816400424E-10,0,"qR1,2(2)",v=0  3  1  3 - v=0  2  1  2
AsymmetricTop,Ground,4,E+,2,Ground,5,E+,1,3269.82274241217,1.28459025348476E-8,19649.3089044849,16379.4861620727,0.00149455554331295,2.02723228675455E-13,0,"sP0,5(5)",v=0  4  2  2 - v=0  5  0  5
AsymmetricTop,Ground,3,E+,1,Ground,2,E+,1,3286.08032928542,0.0000101443278695209,6582.59337101542,3296.51304173,0.998925812229353,1.76819865656133E-10,0,"qR0,2(2)",v=0  3  0  3 - v=0  2  0  2
AsymmetricTop,Ground,3,E-,1,Ground,2,E-,1,3300,5.13124476104717E-6,15200,11900,0.555555555555555,9.95938699626767E-11,0,"qR2,1(2)",v=0  3  2  2 - v=0  2  2  1
AsymmetricTop,Ground,3,E+,2,Ground,2,E+,2,3313.91967071458,5.17399525036519E-6,15217.4066289846,11903.48695827,0.555557366907722,1.00859807610692E-10,0,"qR2,0(2)",v=0  3  2  1 - v=0  2  2  0
AsymmetricTop,Ground,17,E+,2,Ground,18,E+,1,3316.86701716238,3.25616575582875E-9,182355.146670892,179038.279653729,0.00259260529545068,9.43873672301819E-14,0,"sP0,18(18)",v=0 17  2 15 - v=0 18  0 18
AsymmetricTop,Ground,31,O+,3,Ground,31,O-,3,3417.21999074169,3.11748701664954E-9,607770.35931039,604353.139319649,0.38494479362974,8.51408632963479E-12,0,"qQ5,27(31)",v=0 31  5 26 - v=0 31  5 27
AsymmetricTop,Ground,3,O+,1,Ground,2,O+,1,3447.78135635382,9.6556682348749E-6,9047.78135635382,5600,0.888772225574283,1.81707527424079E-10,0,"qR1,1(2)",v=0  3  1  2 - v=0  2  1  1
AsymmetricTop,Ground,13,E+,2,Ground,13,E-,1,3489.65052596593,5.23829409515663E-7,111478.343526576,107988.69300061,0.160820004202543,8.83859934592524E-12,0,"qQ2,12(13)",v=0 13  2 11 - v=0 13  2 12
AsymmetricTop,Ground,26,O+,2,Ground,27,O+,1,3512.52565807244,4.29594440783432E-10,417043.606606763,413531.080948691,0.00508963676961414,1.45321800306029E-13,0,"sP1,26(27)",v=0 26  3 23 - v=0 27  1 26
AsymmetricTop,Ground,30,E+,2,Ground,29,E+,3,3546.2449845518,3.16608803089013E-10,527830.178980775,524283.933996223,0.0139008482385311,3.54877940815567E-13,0,"oR4,25(29)",v=0 30  2 28 - v=0 29  4 25
AsymmetricTop,Ground,8,O+,1,Ground,8,O-,1,3565.33162280766,6.29516425938118E-7,43364.2694261065,39798.9378032988,0.0817334372756728,7.60872642833757E-12,0,"qQ1,8(8)",v=0  8  1  7 - v=0  8  1  8
AsymmetricTop,Ground,25,E+,3,Ground,25,E-,2,3669.28504386486,3.53571192344501E-8,398195.948336117,394526.663292252,0.305886296519424,1.03465492914182E-11,0,"qQ4,22(25)",v=0 25  4 21 - v=0 25  4 22
AsymmetricTop,Ground,19,O+,2,Ground,19,O-,2,3730.69111745819,2.01229813527795E-7,232782.842241956,229052.151124498,0.231354677328316,1.07558042627142E-11,0,"qQ3,17(19)",v=0 19  3 16 - v=0 19  3 17
AsymmetricTop,Ground,22,E+,2,Ground,21,E+,3,3922.02502780978,8.26560576378293E-9,295312.118419386,291390.093391577,0.0181860491042424,8.51369840842958E-13,0,"oR4,17(21)",v=0 22  2 20 - v=0 21  4 17
AsymmetricTop,Ground,15,E+,3,Ground,16,E+,2,4120.30750871648,1.13804485846418E-8,167078.324026768,162958.016518051,0.00486490290944295,3.83321082899171E-13,0,"sP2,14(16)",v=0 15  4 11 - v=0 16  2 14
AsymmetricTop,Ground,9,O+,2,Ground,10,O+,1,4128.93034514778,2.15192446410542E-8,69054.9934746775,64926.0631295297,0.00282573743352061,3.65554560997844E-13,0,"sP1,9(10)",v=0  9  3  6 - v=0 10  1  9
AsymmetricTop,Ground,27,O+,2,Ground,26,O+,3,4180.62444666692,1.55876944749226E-9,447748.249003195,443567.624556528,0.0187674728685451,8.70618534166273E-13,0,"oR5,21(26)",v=0 27  3 24 - v=0 26  5 21
AsymmetricTop,Ground,4,O-,1,Ground,3,O-,1,4193.24875867639,0.0000193211444138659,12641.10616386,8447.85740518357,1.24964284221132,3.57484002287882E-10,0,"qR1,3(3)",v=0  4  1  4 - v=0  3  1  3
AsymmetricTop,Ground,3,E+,2,Ground,4,E+,1,4269.4298023209,1.01513907166733E-8,15217.4066289846,10947.9768266637,0.000652926519620997,2.53476227092896E-13,0,"sP0,4(4)",v=0  3  2  1 - v=0  4  0  4
AsymmetricTop,Ground,32,O+,3,Ground,32,O-,3,4313.17823972134,2.98838601773925E-9,644302.823141968,639989.644902247,0.357099658520079,1.53932253924762E-11,0,"qQ5,28(32)",v=0 32  5 27 - v=0 32  5 28
AsymmetricTop,Ground,18,E+,2,Ground,19,E+,1,4326.01723911756,3.81215062206851E-9,202842.822051649,198516.804812532,0.00226770053274662,1.73264683291004E-13,0,"sP0,19(19)",v=0 18  2 16 - v=0 19  0 19
AsymmetricTop,Ground,14,E+,2,Ground,14,E-,1,4358.91202550475,6.18569067425051E-7,127504.381309154,123145.469283649,0.146747476470246,1.46341765171656E-11,0,"qQ2,13(14)",v=0 14  2 12 - v=0 14  2 13
AsymmetricTop,Ground,4,E+,1,Ground,3,E+,1,4365.38345564826,0.000022779342040389,10947.9768266637,6582.59337101542,1.33068717382683,4.29498834541244E-10,0,"qR0,3(3)",v=0  4  0  4 - v=0  3  0  3
AsymmetricTop,Ground,21,O+,3,Ground,22,O+,2,4367.1224663076,3.19204261096747E-9,309345.362293339,304978.239827032,0.00668522917136683,4.52163279958447E-13,0,"sP3,19(22)",v=0 21  5 16 - v=0 22  3 19
AsymmetricTop,Ground,29,E+,2,Ground,28,E+,3,4368.56354417611,7.99791310401634E-10,495361.239588618,490992.676044442,0.0155958632408596,7.69546224982462E-13,0,"oR4,24(28)",v=0 29  2 27 - v=0 28  4 24
AsymmetricTop,Ground,4,E-,1,Ground,3,E-,1,4397.28710696855,0.0000156588247391151,19597.2871069686,15200,0.999894871216079,3.29858464018074E-10,0,"qR2,2(3)",v=0  4  2  3 - v=0  3  2  2
AsymmetricTop,Ground,4,O-,2,Ground,3,O-,2,4406.75124132361,8.06458936057569E-6,30358.89383614,25952.1425948164,0.583392426328802,1.93702496297092E-10,0,"qR3,1(3)",v=0  4  3  2 - v=0  3  3  1
AsymmetricTop,Ground,4,O+,2,Ground,3,O+,2,4407.20717395637,8.06622909716375E-6,30359.4258176025,25952.2186436462,0.583392434744326,1.93762628031964E-10,0,"qR3,0(3)",v=0  4  3  1 - v=0  3  3  0
AsymmetricTop,Ground,9,O+,1,Ground,9,O-,1,4431.20819078444,7.8988024815248E-7,53595.7621639101,49164.5539731257,0.0746704775931742,1.19405168717284E-11,0,"qQ1,9(9)",v=0  9  1  8 - v=0  9  1  9
AsymmetricTop,Ground,4,E+,2,Ground,3,E+,2,4431.90227550031,0.0000159000319928089,19649.3089044849,15217.4066289846,0.999913792965086,3.3771621253842E-10,0,"qR2,1(3)",v=0  4  2  2 - v=0  3  2  1
AsymmetricTop,Ground,4,O+,1,Ground,3,O+,1,4592.79282604363,0.0000229567864036945,13640.5741823975,9047.78135635382,1.24959574806252,4.69698236455968E-10,0,"qR1,2(3)",v=0  4  1  3 - v=0  3  1  2
AsymmetricTop,Ground,26,E+,3,Ground,26,E-,2,4595.96995084971,3.6024840106516E-8,427932.944668543,423336.974717693,0.282234713061662,1.80520876665475E-11,0,"qQ4,23(26)",v=0 26  4 22 - v=0 26  4 23
AsymmetricTop,Ground,20,O+,2,Ground,20,O-,2,4649.52289034176,2.19277991045752E-7,255683.931376174,251034.408485832,0.212451541040646,1.81870614060647E-11,0,"qQ3,18(20)",v=0 20  3 17 - v=0 20  3 18
AsymmetricTop,Ground,23,E+,2,Ground,22,E+,3,4697.47843542811,9.5980574257451E-9,320965.149253072,316267.670817644,0.0199329236204937,1.53507240121989E-12,0,"oR4,18(22)",v=0 23  2 21 - v=0 22  4 18
AsymmetricTop,Ground,27,O+,2,Ground,28,O+,1,4788.37126785715,5.04923418987533E-10,447748.249003195,442959.877735337,0.00461698548771635,3.21825610898513E-13,0,"sP1,27(28)",v=0 27  3 24 - v=0 28  1 27
AsymmetricTop,Ground,27,E+,4,Ground,28,E+,3,4892.83928265702,5.36631779127019E-10,495885.515327099,490992.676044442,0.00836792570971298,6.22299298923082E-13,0,"sP4,24(28)",v=0 27  6 21 - v=0 28  4 24
AsymmetricTop,Ground,28,E+,2,Ground,27,E+,3,4998.20248631301,1.70513574481447E-9,463868.14226801,458869.939781697,0.0173413940949318,1.32651457061783E-12,0,"oR4,23(27)",v=0 28  2 26 - v=0 27  4 23
AsymmetricTop,Ground,5,O-,1,Ground,4,O-,1,5235.52313911108,0.0000364281051451971,17876.629302971,12641.10616386,1.59922822183258,7.2854996875423E-10,0,"qR1,4(4)",v=0  5  1  5 - v=0  4  1  4
AsymmetricTop,Ground,24,E+,2,Ground,23,E+,3,5242.5145665718,9.13128202733612E-9,347602.155043185,342359.640476613,0.0208897575120785,2.14495205955462E-12,0,"oR4,19(23)",v=0 24  2 22 - v=0 23  4 19
AsymmetricTop,Ground,15,E+,2,Ground,15,E-,1,5320.83017156695,6.96731739906219E-7,144669.071965071,139348.241793504,0.135505008012267,2.29928697212558E-11,0,"qQ2,14(15)",v=0 15  2 13 - v=0 15  2 14
AsymmetricTop,Ground,2,E+,2,Ground,3,E+,1,5320.89358725458,4.50761615573707E-9,11903.48695827,6582.59337101542,0.000178247196417815,1.8752870638153E-13,0,"sP0,3(3)",v=0  2  2  0 - v=0  3  0  3
