Molecule,Upper Manifold,J',Sym',#',Lower Manifold,"J""","Sym""","#""",Position,Intensity,Eupper,Elower,Spol,A,Width,Branch,Label
AsymmetricTop,Ground,46,O+,2,Ground,46,O-,2,7407.42362422496,6.37611892283246E-10,12230543.3511141,12223135.9274898,0.118567503264935,1.80944591694125E-11,0,"qQ3,44(46)",v=0 46  3 43 - v=0 46  3 44
AsymmetricTop,Ground,12,O+,1,Ground,12,O-,1,7797.05803287285,1.95476654051686E-9,894074.70833599,886277.650303117,0.05349939763957,3.54211385963355E-11,0,"qQ1,12(12)",v=0 12  1 11 - v=0 12  1 12
AsymmetricTop,Ground,28,E+,2,Ground,28,E-,1,7846.72798065282,1.79437764789608E-9,4610877.26263132,4603030.53465067,0.0878779083815742,2.60094986942662E-11,0,"qQ2,27(28)",v=0 28  2 26 - v=0 28  2 27
AsymmetricTop,Ground,47,O+,2,Ground,47,O-,2,8335.50863952003,7.2145217821574E-10,12753387.095066,12745051.5864265,0.115180751691765,2.45196323977836E-11,0,"qQ3,45(47)",v=0 47  3 44 - v=0 47  3 45
AsymmetricTop,Ground,29,E+,2,Ground,29,E-,1,8927.59489688557,2.11533664601586E-9,4933653.84087051,4924726.24597363,0.0842638556054125,3.54857570527901E-11,0,"qQ2,28(29)",v=0 29  2 27 - v=0 29  2 28
AsymmetricTop,Ground,13,O+,1,Ground,13,O-,1,9095.29368160735,2.40748213713303E-9,1038996.40235749,1029901.10867588,0.0495528510090086,4.82187998078231E-11,0,"qQ1,13(13)",v=0 13  1 12 - v=0 13  1 13
AsymmetricTop,Ground,48,O+,2,Ground,48,O-,2,9348.60032433085,8.09439802496506E-10,13287414.7867963,13278066.186472,0.111890946008526,3.2909730379855E-11,0,"qQ3,46(48)",v=0 48  3 45 - v=0 48  3 46
AsymmetricTop,Ground,30,E+,2,Ground,30,E-,1,10103.4369203933,2.46484159935711E-9,5267603.5704843,5257500.13356391,0.0808615805843372,4.77398585529976E-11,0,"qQ2,29(30)",v=0 30  2 28 - v=0 30  2 29
AsymmetricTop,Ground,49,O+,2,Ground,49,O-,2,10450.7849382125,9.00655875039248E-10,13832629.3086389,13822178.5237007,0.108694048791802,4.37601334258884E-11,0,"qQ3,47(49)",v=0 49  3 46 - v=0 49  3 47
AsymmetricTop,Ground,14,O+,1,Ground,14,O-,1,10492.7281991763,2.91140445057211E-9,1195060.74999618,1184568.02179701,0.0461592687341454,6.42077609292507E-11,0,"qQ1,14(14)",v=0 14  1 13 - v=0 14  1 14
AsymmetricTop,Ground,1,E+,1,Ground,0,E+,1,11100,2.84360751125171E-8,11100,0,0.333333333333333,5.30625064861551E-9,0,"qR0,0(0)",v=0  1  0  1 - v=0  0  0  0
AsymmetricTop,Ground,31,E+,2,Ground,31,E-,1,11376.8619590094,2.84045869448852E-9,5612727.60167033,5601350.73971132,0.0776548583716755,6.33806782129302E-11,0,"qQ2,30(31)",v=0 31  2 29 - v=0 31  2 30
AsymmetricTop,Ground,50,O+,2,Ground,50,O-,2,11645.9621541258,9.94032645253476E-10,14389033.2893574,14377387.3272032,0.105586864659379,5.76601778033331E-11,0,"qQ3,48(50)",v=0 50  3 47 - v=0 50  3 48
AsymmetricTop,Ground,15,O+,1,Ground,15,O-,1,11989.0952519674,3.46481318715264E-9,1362266.54144092,1350277.44618895,0.0432120679889626,8.38810624252302E-11,0,"qQ1,15(15)",v=0 15  1 14 - v=0 15  1 15
AsymmetricTop,Ground,32,E+,2,Ground,32,E-,1,12750.1166312126,3.23898373201339E-9,5969026.68537383,5956276.56874262,0.0746297803349891,8.31003040647415E-11,0,"qQ2,31(32)",v=0 32  2 30 - v=0 32  2 31
AsymmetricTop,Ground,51,O+,2,Ground,51,O-,2,12937.8079594653,1.08837701370372E-9,14956629.068989,14943691.2610295,0.102566952662163,7.53032400644963E-11,0,"qQ3,49(51)",v=0 51  3 48 - v=0 51  3 49
AsymmetricTop,Ground,16,O+,1,Ground,16,O-,1,13584.067531643,4.06518721654717E-9,1540612.45847844,1527028.39094679,0.0406306999412412,1.07768340093509E-10,0,"qQ1,16(16)",v=0 16  1 15 - v=0 16  1 16
AsymmetricTop,Ground,33,E+,2,Ground,33,E-,1,14225.0842363276,3.65651708520122E-9,6336501.17294359,6322276.08870726,0.0717743211323993,1.07676310215424E-10,0,"qQ2,32(33)",v=0 33  2 31 - v=0 33  2 32
AsymmetricTop,Ground,52,O+,2,Ground,52,O-,2,14329.7403901406,1.18240052142459E-9,15535418.6667085,15521088.9263184,0.0996325351821767,9.74963109310659E-11,0,"qQ3,50(52)",v=0 52  3 49 - v=0 52  3 50
AsymmetricTop,Ground,17,O+,1,Ground,17,O-,1,15277.2483150724,4.70925568338619E-9,1730097.06991782,1714819.82160274,0.0383531676462447,1.36436302482768E-10,0,"qQ1,17(17)",v=0 17  1 16 - v=0 17  1 17
AsymmetricTop,Ground,34,E+,2,Ground,34,E-,1,15803.2886058157,4.0885667776072E-9,6715151.02180341,6699347.73319759,0.069077980564337,1.37973058054714E-10,0,"qQ2,33(34)",v=0 34  2 32 - v=0 34  2 33
AsymmetricTop,Ground,53,O+,2,Ground,53,O-,2,15824.8889495991,1.27475458215491E-9,16125403.752548,16109578.8635984,0.0967824039213381,1.25168767055057E-10,0,"qQ3,51(53)",v=0 53  3 50 - v=0 53  3 51
AsymmetricTop,Ground,18,O+,1,Ground,18,O-,1,17068.1625819297,5.39306034704814E-9,1930718.826731,1913650.66414907,0.0363309852411401,1.70489288481775E-10,0,"qQ1,18(18)",v=0 18  1 17 - v=0 18  1 18
AsymmetricTop,Ground,54,O+,2,Ground,54,O-,2,17426.0684320945,1.36406934083366E-9,16726585.6236807,16709159.5552486,0.0940158241930402,1.59380079453294E-10,0,"qQ3,52(54)",v=0 54  3 51 - v=0 54  3 52
AsymmetricTop,Ground,35,E+,2,Ground,35,E-,1,17485.9029862154,4.53017347868935E-9,7104975.80629106,7087489.90330485,0.066531489360889,1.74942135759367E-10,0,"qQ2,34(35)",v=0 35  2 33 - v=0 35  2 34
AsymmetricTop,Ground,19,O+,1,Ground,19,O-,1,18956.2477319897,6.11202746232685E-9,2142476.0569287,2123519.80919671,0.0345256963872864,2.10569904864523E-10,0,"qQ1,19(19)",v=0 19  1 18 - v=0 19  1 19
AsymmetricTop,Ground,55,O+,2,Ground,55,O-,2,19135.7576964349,1.44899427195576E-9,17338965.1858021,17319829.4281057,0.0913324392217524,2.0132624848875E-10,0,"qQ3,53(55)",v=0 55  3 52 - v=0 55  3 53
AsymmetricTop,Ground,36,E+,2,Ground,36,E-,1,19273.7629636852,4.97605025522684E-9,7505974.73267476,7486700.96971107,0.0641265697718928,2.19622091841394E-10,0,"qQ2,35(36)",v=0 36  2 34 - v=0 36  2 35
AsymmetricTop,Ground,20,O+,1,Ground,20,O-,1,20940.8439529049,6.86104736527227E-9,2365366.9601981,2344426.11624519,0.0329064164243193,2.57359739284042E-10,0,"qQ1,20(20)",v=0 20  1 19 - v=0 20  1 20
AsymmetricTop,Ground,56,O+,2,Ground,56,O-,2,20956.0837340653,1.52823850173428E-9,17962542.9399404,17941586.8562063,0.0887321764788779,2.52344823273371E-10,0,"qQ3,54(56)",v=0 56  3 53 - v=0 56  3 54
AsymmetricTop,Ground,37,E+,2,Ground,37,E-,1,21167.3823743789,5.42072959858637E-9,7918146.6572906,7896979.27491622,0.0618557430332308,2.73137647050187E-10,0,"qQ2,36(37)",v=0 37  2 35 - v=0 37  2 36
AsymmetricTop,Ground,2,O-,1,Ground,1,O-,1,22100,1.67977513085066E-7,57600,35500,0.5,3.7691042934157E-8,0,"qR1,1(1)",v=0  2  1  2 - v=0  1  1  1
AsymmetricTop,Ground,2,E+,1,Ground,1,E+,1,22199.6932524958,2.26876586429162E-7,33299.6932524958,11100,0.666664575694751,5.09377349075718E-8,0,"qR0,1(1)",v=0  2  0  2 - v=0  1  0  1
AsymmetricTop,Ground,2,O+,1,Ground,1,O+,1,22300,1.71026116711826E-7,57900,35600,0.5,3.87236176117342E-8,0,"qR1,0(1)",v=0  2  1  1 - v=0  1  1  0
AsymmetricTop,Ground,57,O+,2,Ground,57,O-,2,22888.8111574575,1.60060886135942E-9,18597318.9748118,18574430.1636543,0.08621515821554,3.13918442576265E-10,0,"qQ3,55(57)",v=0 57  3 54 - v=0 57  3 55
AsymmetricTop,Ground,21,O+,1,Ground,21,O-,1,23021.184299279,7.63455983475035E-9,2599389.60233678,2576368.4180375,0.0314480631638441,3.1158013867607E-10,0,"qQ1,21(21)",v=0 21  1 20 - v=0 21  1 21
AsymmetricTop,Ground,38,E+,2,Ground,38,E-,1,23166.9711490683,5.85871051895068E-9,8341490.10674699,8318323.13559793,0.0597121766378229,3.36698579762748E-10,0,"qQ2,37(38)",v=0 38  2 36 - v=0 38  2 37
AsymmetricTop,Ground,58,O+,2,Ground,58,O-,2,24935.3370165341,1.66504385116738E-9,19243292.9646179,19218357.6276014,0.0837816182930389,3.8767691767393E-10,0,"qQ3,56(58)",v=0 58  3 55 - v=0 58  3 56
AsymmetricTop,Ground,22,O+,1,Ground,22,O-,1,25196.3845552141,8.42664326263421E-9,2844541.90952769,2819345.52497248,0.0301300610304927,3.73993036111057E-10,0,"qQ1,22(22)",v=0 22  1 21 - v=0 22  1 22
AsymmetricTop,Ground,39,E+,2,Ground,39,E-,1,25272.4541032612,6.28459924651301E-9,8776003.2992037,8750730.84510044,0.0576895650154702,4.11598474360204E-10,0,"qQ2,38(39)",v=0 39  2 37 - v=0 39  2 38
AsymmetricTop,Ground,59,O+,2,Ground,59,O-,2,27096.6906471476,1.72064199732683E-9,19900464.1719793,19873367.4813322,0.0814318271768854,4.7539795757555E-10,0,"qQ3,57(59)",v=0 59  3 56 - v=0 59  3 57
AsymmetricTop,Ground,23,O+,1,Ground,23,O-,1,27465.4329653499,9.23110568381876E-9,3100821.66251125,3073356.2295459,0.0289353769063577,4.45401800691322E-10,0,"qQ1,23(23)",v=0 23  1 22 - v=0 23  1 23
AsymmetricTop,Ground,40,E+,2,Ground,40,E-,1,27483.4897918757,6.69323816490552E-9,9221684.16583933,9194200.67604745,0.0557820378299727,4.99213502725574E-10,0,"qQ2,39(40)",v=0 40  2 38 - v=0 40  2 39
AsymmetricTop,Ground,60,O+,2,Ground,60,O-,2,29373.5380789079,1.76668348085931E-9,20568831.4555233,20539457.9174443,0.0791660265843984,5.79006706681233E-10,0,"qQ3,58(60)",v=0 60  3 57 - v=0 60  3 58
AsymmetricTop,Ground,41,E+,2,Ground,41,E-,1,29799.4886847828,7.07981887524947E-9,9678530.37175696,9648730.88307218,0.0539840906929468,6.01001379373694E-10,0,"qQ2,40(41)",v=0 41  2 39 - v=0 41  2 40
AsymmetricTop,Ground,24,O+,1,Ground,24,O-,1,29827.1799337529,1.0041575789438E-8,3368226.49072427,3338399.31079051,0.0278497924897796,5.26652075034373E-10,0,"qQ1,24(24)",v=0 24  1 23 - v=0 24  1 24
AsymmetricTop,Ground,61,O+,2,Ground,61,O-,2,31766.1903904043,1.80264437260865E-9,21248393.2815046,21216627.0911142,0.0769843748042402,7.00574318554836E-10,0,"qQ3,59(61)",v=0 61  3 58 - v=0 61  3 59
AsymmetricTop,Ground,42,E+,2,Ground,42,E-,1,32219.6300719623,7.43997661436123E-9,10146539.3357284,10114319.7056565,0.0522905336936048,7.18500594450566E-10,0,"qQ2,41(42)",v=0 42  2 40 - v=0 42  2 41
AsymmetricTop,Ground,25,O+,1,Ground,25,O-,1,32280.3278059978,1.08515921691833E-8,3646753.86649106,3614473.53868506,0.0268613479617889,6.18632553181643E-10,0,"qQ1,25(25)",v=0 25  1 24 - v=0 25  1 25
AsymmetricTop,Ground,3,O-,1,Ground,2,O-,1,33149.808575991,6.68939295322707E-7,90749.808575991,57600,0.888888020311339,1.61530085015409E-7,0,"qR1,2(2)",v=0  3  1  3 - v=0  2  1  2
AsymmetricTop,Ground,3,E+,1,Ground,2,E+,1,33298.7730292249,7.62278302028614E-7,66598.4662817208,33299.6932524958,0.999991636483956,1.84180800044755E-7,0,"qR0,2(2)",v=0  3  0  3 - v=0  2  0  2
AsymmetricTop,Ground,3,E-,1,Ground,2,E-,1,33300,4.16947961725523E-7,164400,131100,0.555555555555555,1.02334833937585E-7,0,"qR2,1(2)",v=0  3  2  2 - v=0  2  2  1
AsymmetricTop,Ground,3,E+,2,Ground,2,E+,2,33301.2269707751,4.16978626728345E-7,164401.533718279,131100.306747504,0.555555555664854,1.02346146252947E-7,0,"qR2,0(2)",v=0  3  2  1 - v=0  2  2  0
AsymmetricTop,Ground,3,O+,1,Ground,2,O+,1,33449.8079879,6.81052606151607E-7,91349.8079879,57900,0.888888014966274,1.65955340109826E-7,0,"qR1,1(2)",v=0  3  1  2 - v=0  2  1  1
AsymmetricTop,Ground,62,O+,2,Ground,62,O-,2,34274.6153030954,1.82820327380764E-9,21939147.738743,21904873.1234399,0.0748869031893717,8.42315823322815E-10,0,"qQ3,60(62)",v=0 62  3 59 - v=0 62  3 60
AsymmetricTop,Ground,43,E+,2,Ground,43,E-,1,34742.8772625122,7.76986451777771E-9,10625708.2483318,10590965.3710693,0.0506964537512582,8.53329989183323E-10,0,"qQ2,42(43)",v=0 43  2 41 - v=0 43  2 42
AsymmetricTop,Ground,26,O+,1,Ground,26,O-,1,34823.4208672843,1.16546891962167E-8,3936401.09936921,3901577.67850192,0.0259599115096983,7.22275638465042E-10,0,"qQ1,26(26)",v=0 26  1 25 - v=0 26  1 26
AsymmetricTop,Ground,63,O+,2,Ground,63,O-,2,36898.45125404,1.84324060005209E-9,22641092.5561069,22604194.1048528,0.0728734838118703,1.00658755871599E-9,0,"qQ3,61(63)",v=0 63  3 60 - v=0 63  3 61
AsymmetricTop,Ground,44,E+,2,Ground,44,E-,1,37367.9907901194,8.06620734765838E-9,11116034.0881828,11078666.0973927,0.0491971873987819,1.00718869788112E-9,0,"qQ2,43(44)",v=0 44  2 42 - v=0 44  2 43
AsymmetricTop,Ground,27,O+,1,Ground,27,O-,1,37454.8357084924,1.24444781743005E-8,4237165.33077215,4199710.49506366,0.025136842522974,8.38557906115984E-10,0,"qQ1,27(27)",v=0 27  1 26 - v=0 27  1 27
AsymmetricTop,Ground,64,O+,2,Ground,64,O-,2,39637.023179315,1.84783112391169E-9,23354225.1217687,23314588.0985894,0.0709438078010941,1.19588442637064E-9,0,"qQ3,62(64)",v=0 64  3 61 - v=0 64  3 62
AsymmetricTop,Ground,45,E+,2,Ground,45,E-,1,40093.5394729897,8.3263352499767E-9,11617513.6360966,11577420.0966237,0.0477883011825778,1.1818564411322E-9,0,"qQ2,44(45)",v=0 45  2 43 - v=0 45  2 44
AsymmetricTop,Ground,28,O+,1,Ground,28,O-,1,40172.7721324312,1.32147226036436E-8,4549043.52901155,4508870.75687912,0.0243847253388169,9.68500279515682E-10,0,"qQ1,28(28)",v=0 28  1 27 - v=0 28  1 28
AsymmetricTop,Ground,65,O+,2,Ground,65,O-,2,42489.3592706695,1.8422306855504E-9,24078542.5034841,24036053.1442134,0.0690973734973858,1.41283720794731E-9,0,"qQ3,63(65)",v=0 65  3 62 - v=0 65  3 63
AsymmetricTop,Ground,46,E+,2,Ground,46,E-,1,42917.9092941619,8.54819884382397E-9,12130143.4871301,12087225.5778359,0.0464655774006088,1.37919411742948E-9,0,"qQ2,45(46)",v=0 46  2 44 - v=0 46  2 45
AsymmetricTop,Ground,29,O+,1,Ground,29,O-,1,42975.2447939217,1.39594066807881E-8,4872032.48492541,4829057.24013148,0.0236971567047034,1.11316781245983E-9,0,"qQ1,29(29)",v=0 29  1 28 - v=0 29  1 29
AsymmetricTop,Ground,4,O-,1,Ground,3,O-,1,44199.3882656462,1.66200586439584E-6,134949.196841637,90749.808575991,1.2499970755521,4.1877099811919E-7,0,"qR1,3(3)",v=0  4  1  4 - v=0  3  1  3
AsymmetricTop,Ground,4,E+,1,Ground,3,E+,1,44396.9326993231,1.79556026707179E-6,110995.398981044,66598.4662817208,1.33331242696244,4.5269912066608E-7,0,"qR0,3(3)",v=0  4  0  4 - v=0  3  0  3
AsymmetricTop,Ground,4,E-,1,Ground,3,E-,1,44399.7614180536,1.32595281887209E-6,208799.761418054,164400,0.999999186838587,3.39594290906496E-7,0,"qR2,2(3)",v=0  4  2  3 - v=0  3  2  2
AsymmetricTop,Ground,4,O-,2,Ground,3,O-,2,44400.6117343538,7.58522882882343E-7,331050.803158363,286650.191424009,0.583333790734315,1.98108367815601E-7,0,"qR3,1(3)",v=0  4  3  2 - v=0  3  3  1
AsymmetricTop,Ground,4,O+,2,Ground,3,O+,2,44400.6152628785,7.58523003157126E-7,331050.807274978,286650.1920121,0.583333790734359,1.98108415046743E-7,0,"qR3,0(3)",v=0  4  3  1 - v=0  3  3  0
AsymmetricTop,Ground,4,E+,2,Ground,3,E+,2,44402.828717795,1.32613537984439E-6,208804.362436074,164401.533718279,0.999999188004245,3.39664677453789E-7,0,"qR2,1(3)",v=0  4  2  2 - v=0  3  2  1
AsymmetricTop,Ground,4,O+,1,Ground,3,O+,1,44599.3847371215,1.69200715109739E-6,135949.192725021,91349.8079879,1.24999704348205,4.3024359395277E-7,0,"qR1,2(3)",v=0  4  1  3 - v=0  3  1  2
AsymmetricTop,Ground,66,O+,2,Ground,66,O-,2,45454.2080301717,1.82685818013438E-9,24814041.469212,24768587.2611818,0.0673334832610574,1.66021013324829E-9,0,"qQ3,64(66)",v=0 66  3 63 - v=0 66  3 64
AsymmetricTop,Ground,47,E+,2,Ground,47,E-,1,45839.3101673704,8.73036747940587E-9,12653920.060555,12608080.7503877,0.0452250033817527,1.60114460552091E-9,0,"qQ2,46(47)",v=0 47  2 45 - v=0 47  2 46
AsymmetricTop,Ground,30,O+,1,Ground,30,O-,1,45860.0757891675,1.46727964191036E-8,5206128.80828089,5160268.73249172,0.0230685745553353,1.27366895335966E-9,0,"qQ1,30(30)",v=0 30  1 29 - v=0 30  1 30
AsymmetricTop,Ground,67,O+,2,Ground,67,O-,2,48530.0550336726,1.80227403448479E-9,25560718.5074757,25512188.452442,0.0656512475876714,1.94089883881461E-9,0,"qQ3,65(67)",v=0 67  3 64 - v=0 67  3 65
AsymmetricTop,Ground,31,O+,1,Ground,31,O-,1,48824.8884315351,1.53494930501502E-8,5551328.92516497,5502504.03673343,0.0224941188650287,1.45115415192499E-9,0,"qQ1,31(31)",v=0 31  1 30 - v=0 31  1 31
AsymmetricTop,Ground,48,E+,2,Ground,48,E-,1,48855.7807344534,8.87201284640679E-9,13188839.6078923,13139983.8271578,0.0440627629292751,1.84973365729657E-9,0,"qQ2,47(48)",v=0 48  2 46 - v=0 48  2 47
AsymmetricTop,Ground,68,O+,2,Ground,68,O-,2,51715.1389156207,1.76915640115384E-9,26318569.8469696,26266854.708054,0.0640495950919672,2.25792879450351E-9,0,"qQ3,66(68)",v=0 68  3 65 - v=0 68  3 66
AsymmetricTop,Ground,32,O+,1,Ground,32,O-,1,51867.1024712082,1.59844786319619E-8,5907629.07659843,5855761.97412722,0.0219695176251928,1.64681365584526E-9,0,"qQ1,32(32)",v=0 32  1 31 - v=0 32  1 32
AsymmetricTop,Ground,49,E+,2,Ground,49,E-,1,51965.1914040241,8.97288029565568E-9,13734898.219197,13682933.0277929,0.0429752289059646,2.12707073069917E-9,0,"qQ2,48(49)",v=0 49  2 47 - v=0 49  2 48
AsymmetricTop,Ground,33,O+,1,Ground,33,O-,1,54983.9310340201,1.65731540379287E-8,6275025.31862955,6220041.38759553,0.0214909926728621,1.86187433590626E-9,0,"qQ1,33(33)",v=0 33  1 32 - v=0 33  1 33
AsymmetricTop,Ground,69,O+,2,Ground,69,O-,2,55007.466197215,1.7282762396389E-9,27087591.4750217,27032584.0088245,0.0625272869225326,2.61445421093696E-9,0,"qQ3,67(69)",v=0 69  3 66 - v=0 69  3 67
AsymmetricTop,Ground,50,E+,2,Ground,50,E-,1,55165.2458900176,9.03325028353776E-9,14292091.8278365,14236926.5819465,0.0419589562301164,2.43534958364652E-9,0,"qQ2,49(50)",v=0 50  2 48 - v=0 50  2 49
AsymmetricTop,Ground,5,O-,1,Ground,4,O-,1,55248.6641421459,3.29760539083978E-6,190197.860983783,134949.196841637,1.59999346936635,8.56548982727671E-7,0,"qR1,4(4)",v=0  5  1  5 - v=0  4  1  4
AsymmetricTop,Ground,5,E+,1,Ground,4,E+,1,55493.8659252265,3.47872775329675E-6,166489.26490627,110995.398981044,1.6666248639779,9.04151999283084E-7,0,"qR0,4(4)",v=0  5  0  5 - v=0  4  0  4
AsymmetricTop,Ground,5,E-,1,Ground,4,E-,1,55499.318339434,2.87739767170073E-6,264299.079757488,208799.761418054,1.3999973979032,7.59729209416089E-7,0,"qR2,3(4)",v=0  5  2  4 - v=0  4  2  3
AsymmetricTop,Ground,5,E-,2,Ground,4,E-,2,55500.681660566,1.17668781794959E-6,557700.920242512,502200.238581946,0.600000557598632,3.25623135639923E-7,0,"qR4,1(4)",v=0  5  4  2 - v=0  4  4  1
AsymmetricTop,Ground,5,E+,3,Ground,4,E+,3,55500.6816680491,1.17668781826603E-6,557700.920250931,502200.238582882,0.600000557598632,3.25623135771634E-7,0,"qR4,0(4)",v=0  5  4  1 - v=0  4  4  0
AsymmetricTop,Ground,5,O-,2,Ground,4,O-,2,55501.0482808528,2.1499835541609E-6,386551.851439216,331050.803158363,1.06666734620345,5.78896877170989E-7,0,"qR3,2(4)",v=0  5  3  3 - v=0  4  3  2
AsymmetricTop,Ground,5,O+,2,Ground,4,O+,2,55501.060630532,2.14998450742217E-6,386551.867905511,331050.807274978,1.066667346204,5.78897263606817E-7,0,"qR3,1(4)",v=0  5  3  2 - v=0  4  3  1
AsymmetricTop,Ground,5,E+,2,Ground,4,E+,2,55505.4524067246,2.87803024085972E-6,264309.814842799,208804.362436074,1.39999740427572,7.59981148141824E-7,0,"qR2,2(4)",v=0  5  2  3 - v=0  4  2  2
AsymmetricTop,Ground,5,O+,1,Ground,4,O+,1,55748.6517924655,3.35688922289915E-6,191697.844517487,135949.192725021,1.59999335712356,8.80014716999118E-7,0,"qR1,3(4)",v=0  5  1  4 - v=0  4  1  3
AsymmetricTop,Ground,14,E+,1,Ground,13,E+,2,56691.1194071963,7.29732449900161E-10,1164944.5068917,1108253.3874845,0.000392977943662936,8.62137645771267E-11,0,"oR2,11(13)",v=0 14  0 14 - v=0 13  2 11
AsymmetricTop,Ground,34,O+,1,Ground,34,O-,1,58172.3795684166,1.71113697194776E-8,6653513.5241803,6595341.14461188,0.0210551813388676,2.09759537474396E-9,0,"qQ1,34(34)",v=0 34  1 33 - v=0 34  1 34
AsymmetricTop,Ground,70,O+,2,Ground,70,O-,2,58404.8246907368,1.6804723391987E-9,27867779.1546349,27809374.3299441,0.0610829342408188,3.01375737553459E-9,0,"qQ3,68(70)",v=0 70  3 67 - v=0 70  3 68
AsymmetricTop,Ground,51,E+,2,Ground,51,E-,1,58453.4815452937,9.05389228954927E-9,14860416.2140368,14801962.7324915,0.0410106747849295,2.77684842306182E-9,0,"qQ2,50(51)",v=0 51  2 49 - v=0 51  2 50
AsymmetricTop,Ground,35,O+,1,Ground,35,O-,1,61429.2470969995,1.7595449817651E-8,7043089.38692876,6981660.13983176,0.0206590708161221,2.35526265917907E-9,0,"qQ1,35(35)",v=0 35  1 34 - v=0 35  1 35
AsymmetricTop,Ground,52,E+,2,Ground,52,E-,1,61827.2688119393,9.03601342010554E-9,15439867.0074988,15378039.7386868,0.0401272819258731,3.15392937782032E-9,0,"qQ2,51(52)",v=0 52  2 50 - v=0 52  2 51
AsymmetricTop,Ground,71,O+,2,Ground,71,O-,2,61904.7953197174,1.62662718397689E-9,28659128.4399353,28597223.6446155,0.0597150175225658,3.4592483013733E-9,0,"qQ3,69(71)",v=0 71  3 68 - v=0 71  3 69
AsymmetricTop,Ground,36,O+,1,Ground,36,O-,1,64751.130068236,1.80222103345727E-8,7443748.42751379,7378997.29744555,0.020299942855243,2.63618173107943E-9,0,"qQ1,36(36)",v=0 36  1 35 - v=0 36  1 36
AsymmetricTop,Ground,53,E+,2,Ground,53,E-,1,65283.8101286031,8.98120372013819E-9,16030439.6894057,15965155.8792771,0.0393058344089779,3.5690370411399E-9,0,"qQ2,52(53)",v=0 53  2 51 - v=0 53  2 52
AsymmetricTop,Ground,72,O+,2,Ground,72,O-,2,65504.7622935809,1.56764438634627E-9,29461634.6899547,29396129.9276611,0.0584219065984583,3.95446451291292E-9,0,"qQ3,70(72)",v=0 72  3 69 - v=0 72  3 70
