Molecule,Upper Manifold,J',Sym',#',Lower Manifold,"J""","Sym""","#""",Position,Intensity,Eupper,Elower,Spol,A,Width,Branch,Label
AsymmetricTop,Ground,33,O-,2,Ground,32,O-,2,348066.915727447,0.0007650088110653,6170352.20722711,5822285.29149966,10.8899448808008,0.000239331822190252,0,"qR3,30(32)",v=0 33  3 31 - v=0 32  3 30
AsymmetricTop,Ground,48,O+,1,Ground,48,O-,1,348082.76254319,1.78458184700717E-7,12289301.0239442,11941218.261401,0.0478870503636043,7.27034864792798E-7,0,"qQ1,48(48)",v=0 48  1 47 - v=0 48  1 48
AsymmetricTop,Ground,48,E-,1,Ground,48,E+,1,348142.614410864,1.78513041864936E-7,12289359.7126956,11941217.0982847,0.0478859435714448,7.27393151877407E-7,0,"sQ0,48(48)",v=0 48  2 47 - v=0 48  0 48
AsymmetricTop,Ground,24,O+,2,Ground,24,O-,1,348482.656606582,4.08622040535593E-7,3436811.30646208,3088328.64985549,0.0015626139349536,4.71259863628075E-8,0,"sQ1,24(24)",v=0 24  3 21 - v=0 24  1 24
AsymmetricTop,Ground,52,E+,2,Ground,52,E-,1,348633.908819472,1.03998281660432E-7,14704655.3764514,14356021.467632,0.0886550187064708,1.24935033028455E-6,0,"qQ2,51(52)",v=0 52  2 50 - v=0 52  2 51
AsymmetricTop,Ground,52,O-,2,Ground,52,O+,1,349159.668564912,1.0427650704952E-7,14705160.1475253,14356000.4789604,0.0886346698132632,1.2547230710095E-6,0,"sQ1,51(52)",v=0 52  3 50 - v=0 52  1 51
AsymmetricTop,Ground,5,E+,3,Ground,4,E+,2,349277.596514598,7.21723516057745E-8,554232.800476251,204955.203961654,0.0000688691675141877,9.31548930315738E-9,0,"sR2,2(4)",v=0  5  4  1 - v=0  4  2  2
AsymmetricTop,Ground,47,E-,3,Ground,47,E+,3,349362.941021092,1.35512995404723E-7,12911057.9587059,12561695.0176848,0.0486327343099686,7.62249101499372E-7,0,"sQ4,43(47)",v=0 47  6 42 - v=0 47  4 43
AsymmetricTop,Ground,5,E-,2,Ground,4,E-,1,349441.291675245,7.21828065999835E-8,554232.789894814,204791.498219569,0.0000688118476131429,9.32082885142496E-9,0,"sR2,3(4)",v=0  5  4  2 - v=0  4  2  3
AsymmetricTop,Ground,26,E+,3,Ground,26,E-,1,349521.035318455,1.12793279443661E-6,4134919.95782115,3785398.92250269,0.00599271147755187,1.68588826393446E-7,0,"sQ2,25(26)",v=0 26  4 22 - v=0 26  2 25
AsymmetricTop,Ground,33,E-,15,Ground,32,E-,15,349932.954337806,3.5116202286198E-9,28177030.119407,27827097.1650692,1.90916122891359,0.0000426367081996932,0,"qR30,3(32)",v=0 33 30  4 - v=0 32 30  3
AsymmetricTop,Ground,33,E+,16,Ground,32,E+,16,349932.954337813,3.51162022861991E-9,28177030.119407,27827097.1650692,1.90916122891359,0.0000426367081996959,0,"qR30,2(32)",v=0 33 30  3 - v=0 32 30  2
AsymmetricTop,Ground,33,O+,15,Ground,32,O+,15,349938.069915686,9.27315336174033E-9,26719855.5391947,26369917.469279,2.50514275848898,0.0000559490333087914,0,"qR29,3(32)",v=0 33 29  4 - v=0 32 29  3
AsymmetricTop,Ground,33,O-,15,Ground,32,O-,15,349938.06991569,9.27315336174038E-9,26719855.5391947,26369917.469279,2.50514275848898,0.0000559490333087932,0,"qR29,4(32)",v=0 33 29  5 - v=0 32 29  4
AsymmetricTop,Ground,33,E-,14,Ground,32,E-,14,349943.744307358,2.24135294409122E-8,25312083.1195794,24962139.3752721,3.08092151125226,0.0000688116336618627,0,"qR28,5(32)",v=0 33 28  6 - v=0 32 28  5
AsymmetricTop,Ground,33,E+,15,Ground,32,E+,15,349943.744307376,2.24135294409146E-8,25312083.1195794,24962139.3752721,3.08092151125226,0.0000688116336618737,0,"qR28,4(32)",v=0 33 28  5 - v=0 32 28  4
AsymmetricTop,Ground,33,O+,14,Ground,32,O+,14,349950.062020358,5.07752710406513E-8,23953713.6005009,23603763.5384805,3.63649748422731,0.0000812246870937201,0,"qR27,5(32)",v=0 33 27  6 - v=0 32 27  5
AsymmetricTop,Ground,33,O-,14,Ground,32,O-,14,349950.062020369,5.07752710406549E-8,23953713.6005009,23603763.5384805,3.63649748422731,0.0000812246870937279,0,"qR27,6(32)",v=0 33 27  7 - v=0 32 27  6
AsymmetricTop,Ground,33,E-,13,Ground,32,E-,13,349957.124174453,1.09180205448418E-7,22644747.867321,22294790.7431465,4.17187067354668,0.0000931884064062964,0,"qR26,7(32)",v=0 33 26  8 - v=0 32 26  7
AsymmetricTop,Ground,33,E+,14,Ground,32,E+,14,349957.124174453,1.09180205448418E-7,22644747.867321,22294790.7431465,4.17187067354668,0.0000931884064062964,0,"qR26,6(32)",v=0 33 26  7 - v=0 32 26  6
AsymmetricTop,Ground,33,O-,13,Ground,32,O-,13,349965.052583672,2.24522982030164E-7,21385186.9865442,21035221.9339605,4.68704107414057,0.000104703047963685,0,"qR25,8(32)",v=0 33 25  9 - v=0 32 25  8
AsymmetricTop,Ground,33,O+,13,Ground,32,O+,13,349965.05258368,2.24522982030177E-7,21385186.9865442,21035221.9339605,4.68704107414057,0.000104703047963692,0,"qR25,7(32)",v=0 33 25  8 - v=0 32 25  7
AsymmetricTop,Ground,33,E-,12,Ground,32,E-,12,349973.995059796,4.43725230937958E-7,20175032.2522184,19825058.2571586,5.18200867929988,0.00011576892285991,0,"qR24,9(32)",v=0 33 24 10 - v=0 32 24  9
AsymmetricTop,Ground,33,E+,13,Ground,32,E+,13,349973.995059803,4.43725230937981E-7,20175032.2522184,19825058.2571586,5.18200867929988,0.000115768922859918,0,"qR24,8(32)",v=0 33 24  9 - v=0 32 24  8
AsymmetricTop,Ground,33,O-,12,Ground,32,O-,12,349984.13237391,8.45558838692464E-7,19014285.2468326,18664301.1144587,5.65677348005437,0.000126386411579753,0,"qR23,10(32)",v=0 33 23 11 - v=0 32 23 10
AsymmetricTop,Ground,33,O+,12,Ground,32,O+,12,349984.132373959,8.45558838692697E-7,19014285.2468326,18664301.1144586,5.65677348005437,0.000126386411579805,0,"qR23,9(32)",v=0 33 23 10 - v=0 32 23  9
AsymmetricTop,Ground,33,E-,11,Ground,32,E-,11,349995.687497273,1.55731156322843E-6,17902947.9221343,17552952.234637,6.11133546427531,0.000136555983461796,0,"qR22,11(32)",v=0 33 22 12 - v=0 32 22 11
AsymmetricTop,Ground,33,E+,12,Ground,32,E+,12,349995.687497284,1.55731156322852E-6,17902947.9221343,17552952.234637,6.11133546427531,0.000136555983461809,0,"qR22,10(32)",v=0 33 22 11 - v=0 32 22 10
AsymmetricTop,Ground,33,O-,11,Ground,32,O-,11,350008.938017279,2.77693015861539E-6,16841022.7076875,16491013.7696702,6.5456946153609,0.000146278222852364,0,"qR21,12(32)",v=0 33 21 13 - v=0 32 21 12
AsymmetricTop,Ground,33,O+,11,Ground,32,O+,11,350008.938017288,2.77693015861553E-6,16841022.7076875,16491013.7696702,6.5456946153609,0.000146278222852375,0,"qR21,11(32)",v=0 33 21 12 - v=0 32 21 11
AsymmetricTop,Ground,33,E+,11,Ground,32,E+,11,350024.233042797,4.80048090834517E-6,15828512.6586284,15478488.4255856,6.95985091027851,0.000155553864720981,0,"qR20,12(32)",v=0 33 20 13 - v=0 32 20 12
AsymmetricTop,Ground,33,E-,10,Ground,32,E-,10,350024.23304281,4.80048090834552E-6,15828512.6586284,15478488.4255856,6.95985091027851,0.000155553864720998,0,"qR20,13(32)",v=0 33 20 14 - v=0 32 20 13
AsymmetricTop,Ground,33,O+,10,Ground,32,O+,10,350042.016558465,8.05338703974021E-6,14865421.6597008,14515379.6431424,7.35380431659551,0.00016438384387071,0,"qR19,13(32)",v=0 33 19 14 - v=0 32 19 13
AsymmetricTop,Ground,33,O-,10,Ground,32,O-,10,350042.016558472,8.0533870397405E-6,14865421.6597008,14515379.6431424,7.35380431659551,0.000164383843870721,0,"qR19,14(32)",v=0 33 19 15 - v=0 32 19 14
AsymmetricTop,Ground,33,E+,10,Ground,32,E+,10,350062.860210277,0.0000131219029852944,13951754.7115236,13601691.8513133,7.72755478788565,0.000172769364034219,0,"qR18,14(32)",v=0 33 18 15 - v=0 32 18 14
AsymmetricTop,Ground,33,E-,9,Ground,32,E-,9,350062.860210292,0.0000131219029852955,13951754.7115236,13601691.8513133,7.72755478788565,0.000172769364034241,0,"qR18,15(32)",v=0 33 18 16 - v=0 32 18 15
AsymmetricTop,Ground,33,O-,9,Ground,32,O-,9,350087.510155691,0.0000207788096485211,13087518.339368,12737430.8292123,8.08110225646241,0.000180711996632955,0,"qR17,16(32)",v=0 33 17 17 - v=0 32 17 16
AsymmetricTop,Ground,33,O+,9,Ground,32,O+,9,350087.510155691,0.0000207788096485211,13087518.339368,12737430.8292123,8.08110225646241,0.000180711996632955,0,"qR17,15(32)",v=0 33 17 16 - v=0 32 17 15
AsymmetricTop,Ground,33,E+,9,Ground,32,E+,9,350116.955353443,0.0000319947569584969,12272721.1884263,11922604.2330729,8.41444662159516,0.000188213824767547,0,"qR16,16(32)",v=0 33 16 17 - v=0 32 16 16
AsymmetricTop,Ground,33,E-,8,Ground,32,E-,8,350116.955353444,0.0000319947569584972,12272721.1884263,11922604.2330729,8.41444662159517,0.00018821382476755,0,"qR16,17(32)",v=0 33 16 18 - v=0 32 16 17
AsymmetricTop,Ground,33,O-,8,Ground,32,O-,8,350152.529348494,0.0000479247164881494,11507374.9099133,11157222.3805648,8.72758772985698,0.00019527765789801,0,"qR15,18(32)",v=0 33 15 19 - v=0 32 15 18
AsymmetricTop,Ground,33,O+,8,Ground,32,O+,8,350152.5293485,0.000047924716488151,11507374.9099133,11157222.3805648,8.72758772985698,0.000195277657898019,0,"qR15,17(32)",v=0 33 15 18 - v=0 32 15 17
AsymmetricTop,Ground,33,E-,7,Ground,32,E-,7,350196.065868922,0.0000698585419771292,10791495.5132642,10441299.4473953,9.02052534128612,0.000201907360138203,0,"qR14,19(32)",v=0 33 14 20 - v=0 32 14 19
AsymmetricTop,Ground,33,E+,8,Ground,32,E+,8,350196.065868933,0.0000698585419771335,10791495.5132643,10441299.4473953,9.02052534128612,0.000201907360138222,0,"qR14,18(32)",v=0 33 14 19 - v=0 32 14 18
AsymmetricTop,Ground,33,O+,7,Ground,32,O+,7,350250.143689511,0.000099126631252075,10125105.4889203,9774855.34523081,9.29325906892669,0.000208108367112237,0,"qR13,19(32)",v=0 33 13 20 - v=0 32 13 19
AsymmetricTop,Ground,33,O-,7,Ground,32,O-,7,350250.143689523,0.0000991266312520814,10125105.4889203,9774855.34523081,9.29325906892669,0.000208108367112257,0,"qR13,20(32)",v=0 33 13 21 - v=0 32 13 20
AsymmetricTop,Ground,62,E+,3,Ground,62,E-,2,350256.74507549,7.20890754807829E-9,21395641.3899121,21045384.6448366,0.150984199685118,1.81235113630963E-6,0,"qQ4,59(62)",v=0 62  4 58 - v=0 62  4 59
AsymmetricTop,Ground,33,E-,6,Ground,32,E-,6,350318.485202927,0.000136956874601016,9508237.25167104,9157918.76646811,9.54578826599849,0.000213888527678086,0,"qR12,21(32)",v=0 33 12 22 - v=0 32 12 21
AsymmetricTop,Ground,33,E+,7,Ground,32,E+,7,350318.485202949,0.000136956874601032,9508237.25167108,9157918.76646813,9.54578826599849,0.000213888527678127,0,"qR12,20(32)",v=0 33 12 21 - v=0 32 12 20
AsymmetricTop,Ground,33,O-,6,Ground,32,O-,6,350406.631618781,0.000184287623253753,8940938.94423166,8590532.31261288,9.77811180396622,0.000219259530698757,0,"qR11,22(32)",v=0 33 11 23 - v=0 32 11 22
AsymmetricTop,Ground,33,O+,6,Ground,32,O+,6,350406.631620508,0.00018428762325534,8940938.94423513,8590532.31261463,9.77811180396622,0.000219259530701999,0,"qR11,21(32)",v=0 33 11 22 - v=0 32 11 21
AsymmetricTop,Ground,33,E-,5,Ground,32,E-,5,350523.143414644,0.000241552604405668,8423284.67643815,8072761.5330235,9.99022760636748,0.000224239443506935,0,"qR10,23(32)",v=0 33 10 24 - v=0 32 10 23
AsymmetricTop,Ground,33,E+,6,Ground,32,E+,6,350523.143519111,0.000241552604529799,8423284.67666318,8072761.53314406,9.99022760636789,0.000224239443707436,0,"qR10,22(32)",v=0 33 10 23 - v=0 32 10 22
AsymmetricTop,Ground,33,O-,5,Ground,32,O-,5,350681.865671705,0.000308465874315217,7955393.6253244,7604711.75965269,10.182131581306,0.000228857506204837,0,"qR9,24(32)",v=0 33  9 25 - v=0 32  9 24
AsymmetricTop,Ground,33,O+,5,Ground,32,O+,5,350681.870613342,0.00030846588167362,7955393.63689035,7604711.76627701,10.1821315813421,0.000228857515880494,0,"qR9,23(32)",v=0 33  9 24 - v=0 32  9 23
AsymmetricTop,Ground,33,E-,4,Ground,32,E-,4,350906.487305745,0.000383845687891405,7537468.10834138,7186561.62103564,10.3538148585204,0.000233163796207531,0,"qR8,25(32)",v=0 33  8 26 - v=0 32  8 25
AsymmetricTop,Ground,33,E+,5,Ground,32,E+,5,350906.665851875,0.000383846010772867,7537468.56830483,7186561.90245295,10.3538148610932,0.000233164152176657,0,"qR8,24(32)",v=0 33  8 25 - v=0 32  8 24
AsymmetricTop,Ground,48,E+,6,Ground,49,E+,5,350931.895496169,3.09259471227016E-9,14963218.9650219,14612287.0695257,0.00294401209677426,4.58033999082194E-8,0,"sP8,41(49)",v=0 48 10 38 - v=0 49  8 41
AsymmetricTop,Ground,48,E-,5,Ground,49,E-,4,351161.654013425,3.09656086148462E-9,14963218.5529583,14612056.8989448,0.00294376414904139,4.58895574210131E-8,0,"sP8,42(49)",v=0 48 10 39 - v=0 49  8 42
AsymmetricTop,Ground,33,O-,4,Ground,32,O-,4,351239.19866082,0.000465520869872186,7169872.2236504,6818633.02498958,10.5052550502552,0.000237247729497016,0,"qR7,26(32)",v=0 33  7 27 - v=0 32  7 26
AsymmetricTop,Ground,33,O+,4,Ground,32,O+,4,351243.94520058,0.000465530943360982,7169885.9208837,6818641.97568312,10.5052552014943,0.000237257351323766,0,"qR7,25(32)",v=0 33  7 26 - v=0 32  7 25
AsymmetricTop,Ground,34,E-,1,Ground,33,E-,1,351554.255976631,0.000753309571685872,6316260.12689902,5964705.87092239,11.2644834414058,0.000247685511942476,0,"qR2,32(33)",v=0 34  2 33 - v=0 33  2 32
AsymmetricTop,Ground,33,E-,2,Ground,32,E-,2,351668.868495295,0.000707292710597723,6367562.166862,6015893.29836671,10.8326417050976,0.000245540243485427,0,"qR4,29(32)",v=0 33  4 30 - v=0 32  4 29
AsymmetricTop,Ground,33,E-,3,Ground,32,E-,3,351736.939214644,0.000550308340192918,6853233.20485825,6501496.26564361,10.6363738841247,0.000241231527195087,0,"qR6,27(32)",v=0 33  6 28 - v=0 32  6 27
AsymmetricTop,Ground,33,E+,2,Ground,32,E+,2,351821.676717626,0.000792717199635563,6147010.59920252,5795188.9224849,10.9116523924658,0.000247653708425216,0,"qR2,30(32)",v=0 33  2 31 - v=0 32  2 30
AsymmetricTop,Ground,33,E+,4,Ground,32,E+,4,351824.679102537,0.00055051828537863,6853524.40423674,6501699.7251342,10.6363813984325,0.000241412266560018,0,"qR6,26(32)",v=0 33  6 27 - v=0 32  6 26
AsymmetricTop,Ground,34,O+,1,Ground,33,O+,1,351987.354612085,0.000755943732657866,6314527.20743385,5962539.85282177,11.2654947297269,0.000248624370220358,0,"qR1,32(33)",v=0 34  1 33 - v=0 33  1 32
AsymmetricTop,Ground,35,E+,3,Ground,36,E+,1,352211.128473883,1.68476055614795E-9,7146850.87208839,6794639.7436145,0.0000373854829141039,8.03369244199622E-10,0,"uP0,36(36)",v=0 35  4 31 - v=0 36  0 36
AsymmetricTop,Ground,27,O-,3,Ground,27,O+,2,352229.00911965,1.3228587929485E-6,4635652.84573141,4283423.83661176,0.00879481948414094,2.44006242519422E-7,0,"sQ3,24(27)",v=0 27  5 23 - v=0 27  3 24
AsymmetricTop,Ground,33,O-,3,Ground,32,O-,3,352262.250017953,0.000633536353531434,6587753.12870106,6235490.87868311,10.7466444171759,0.000244826105707591,0,"qR5,28(32)",v=0 33  5 29 - v=0 32  5 28
AsymmetricTop,Ground,61,O-,3,Ground,61,O+,2,352295.304490663,9.79161320016048E-9,20749189.8373465,20396894.5328558,0.14856558875818,1.84414478624383E-6,0,"sQ3,58(61)",v=0 61  5 57 - v=0 61  3 58
AsymmetricTop,Ground,57,O+,2,Ground,57,O-,2,352799.465800628,3.18380981203444E-8,17905606.998658,17552807.5328574,0.123035689025579,1.64050801188765E-6,0,"qQ3,55(57)",v=0 57  3 54 - v=0 57  3 55
AsymmetricTop,Ground,65,E-,3,Ground,65,E+,3,352945.820536166,2.50649638783331E-9,23778698.3866417,23425752.5661056,0.162141821276514,1.90024332455128E-6,0,"sQ4,61(65)",v=0 65  6 60 - v=0 65  4 61
AsymmetricTop,Ground,33,O+,3,Ground,32,O+,3,353276.751349434,0.000636127025890269,6591826.4117763,6238549.66042686,10.74700770329,0.000246955819878014,0,"qR5,27(32)",v=0 33  5 28 - v=0 32  5 27
AsymmetricTop,Ground,18,E+,2,Ground,17,E+,1,353395.485208845,3.44204963190191E-6,1942255.8753991,1588860.39019025,0.00623954623932107,2.59893613714759E-7,0,"sR0,17(17)",v=0 18  2 16 - v=0 17  0 17
AsymmetricTop,Ground,35,O-,1,Ground,34,O-,1,353877.827274355,0.000747116081046407,6430792.69878306,6076914.8715087,11.6419780209221,0.000253740514714737,0,"qR1,34(34)",v=0 35  1 35 - v=0 34  1 34
AsymmetricTop,Ground,35,E+,1,Ground,34,E+,1,353890.404641313,0.000747187551765182,6430751.52862164,6076861.12398033,11.6419979714318,0.000253768005544798,0,"qR0,34(34)",v=0 35  0 35 - v=0 34  0 34
AsymmetricTop,Ground,39,O+,5,Ground,40,O+,4,354200.166465484,1.94221167673467E-8,10283924.597744,9929724.43127853,0.00191960810688843,3.7704492598767E-8,0,"sP7,33(40)",v=0 39  9 30 - v=0 40  7 33
AsymmetricTop,Ground,39,O-,5,Ground,40,O-,4,354390.97394345,1.94422497658656E-8,10283924.3631782,9929533.38923473,0.00191943872741069,3.7762127320395E-8,0,"sP7,34(40)",v=0 39  9 31 - v=0 40  7 34
AsymmetricTop,Ground,32,E+,4,Ground,33,E+,2,354689.125931678,9.46527276494644E-9,6501699.7251342,6147010.59920252,0.000151871011471832,3.64054567942458E-9,0,"uP2,31(33)",v=0 32  6 26 - v=0 33  2 31
AsymmetricTop,Ground,17,O+,2,Ground,16,O+,1,354798.726213444,4.5903315050844E-6,1852046.758319,1497248.03210555,0.00790287816627261,3.52147599340045E-7,0,"sR1,15(16)",v=0 17  3 14 - v=0 16  1 15
AsymmetricTop,Ground,57,E-,2,Ground,57,E+,2,355345.424352769,3.22420227928715E-8,17907998.2343481,17552652.8099954,0.122881419035511,1.67417901539194E-6,0,"sQ2,55(57)",v=0 57  4 54 - v=0 57  2 55
AsymmetricTop,Ground,12,E+,4,Ground,13,E+,3,355443.636649781,5.34611139667274E-8,1716409.66984811,1360966.03319833,0.0000859136357766364,5.38884453154023E-9,0,"sP4,9(13)",v=0 12  6  6 - v=0 13  4  9
AsymmetricTop,Ground,12,E-,3,Ground,13,E-,2,355471.989952226,5.34680718416641E-8,1716409.66835567,1360937.67840344,0.0000859105095132589,5.38993808035748E-9,0,"sP4,10(13)",v=0 12  6  7 - v=0 13  4 10
AsymmetricTop,Ground,49,O+,1,Ground,49,O-,1,355885.593125606,1.47171825036107E-7,12790981.7431424,12435096.1500168,0.0479710301835301,7.62669548287801E-7,0,"qQ1,49(49)",v=0 49  1 48 - v=0 49  1 49
AsymmetricTop,Ground,49,E-,1,Ground,49,E+,1,355931.943386665,1.4720612795289E-7,12791027.2146519,12435095.2712653,0.0479702135412111,7.62954587056509E-7,0,"sQ0,49(49)",v=0 49  2 48 - v=0 49  0 49
AsymmetricTop,Ground,45,O+,4,Ground,46,O+,2,355973.600813488,1.82821695528211E-9,12225257.9176999,11869284.3168864,0.000453988556118131,7.85811213654532E-9,0,"uP3,43(46)",v=0 45  7 38 - v=0 46  3 43
AsymmetricTop,Ground,30,E+,5,Ground,31,E+,4,356163.210922956,6.69362941836013E-8,6516827.57731585,6160664.36639289,0.0010724971303522,2.7737978774423E-8,0,"sP6,25(31)",v=0 30  8 22 - v=0 31  6 25
AsymmetricTop,Ground,46,E-,3,Ground,46,E+,3,356266.548212951,1.59110280330217E-7,12408163.0809895,12051896.5327765,0.0430617984960266,7.31131823587777E-7,0,"sQ4,42(46)",v=0 46  6 41 - v=0 46  4 42
AsymmetricTop,Ground,30,E-,4,Ground,31,E-,3,356303.481635906,6.69856439382049E-8,6516827.47714988,6160523.99551397,0.00107240576280676,2.77683986877457E-8,0,"sP6,26(31)",v=0 30  8 23 - v=0 31  6 26
AsymmetricTop,Ground,53,E+,2,Ground,53,E-,1,356610.672864668,8.40538126561007E-8,15254293.9209279,14897683.2480633,0.0889796701543824,1.31689563504675E-6,0,"qQ2,52(53)",v=0 53  2 51 - v=0 53  2 52
AsymmetricTop,Ground,21,O+,4,Ground,22,O+,3,356625.193397095,1.09791735818071E-7,3661281.22389773,3304656.03050064,0.000445606282890694,1.64127080504612E-8,0,"sP5,17(22)",v=0 21  7 14 - v=0 22  5 17
AsymmetricTop,Ground,21,O-,4,Ground,22,O-,3,356707.466647728,1.09836995369129E-7,3661281.19929605,3304573.73264832,0.000445575306754991,1.64229281690143E-8,0,"sP5,18(22)",v=0 21  7 15 - v=0 22  5 18
AsymmetricTop,Ground,53,O-,2,Ground,53,O+,1,357026.74004342,8.42280713381693E-8,15254693.8056118,14897667.0655684,0.0889643817948769,1.32128332672469E-6,0,"sQ1,52(53)",v=0 53  3 51 - v=0 53  1 52
AsymmetricTop,Ground,33,E+,3,Ground,32,E+,3,357181.180206227,0.000720507768125507,6398597.75280945,6041416.57260322,10.8428272627536,0.000257510400296383,0,"qR4,28(32)",v=0 33  4 29 - v=0 32  4 28
AsymmetricTop,Ground,18,O+,3,Ground,19,O+,1,357343.982216679,6.51423717800022E-9,2432608.48844337,2075264.50622669,0.0000145991911961932,6.28706317732883E-10,0,"uP1,18(19)",v=0 18  5 13 - v=0 19  1 18
AsymmetricTop,Ground,43,O+,3,Ground,44,O+,1,357403.829851924,1.22307806568548E-9,10739924.6112782,10382520.7814263,0.00014765541075712,2.70563403362704E-9,0,"uP1,43(44)",v=0 43  5 38 - v=0 44  1 43
AsymmetricTop,Ground,26,O-,3,Ground,26,O+,2,357865.137554368,1.35901335067368E-6,4347960.97061395,3990095.83305958,0.00761344797687875,2.29892617963575E-7,0,"sQ3,23(26)",v=0 26  5 22 - v=0 26  3 23
AsymmetricTop,Ground,27,E+,3,Ground,27,E-,1,358200.551366629,1.03012972389738E-6,4424676.2484796,4066475.69711297,0.00597571069163861,1.74368068826293E-7,0,"sQ2,26(27)",v=0 27  4 23 - v=0 27  2 26
AsymmetricTop,Ground,34,O-,2,Ground,33,O-,2,358292.762364649,0.00070527043465242,6528644.96959176,6170352.20722711,11.2239832964471,0.000261260263659451,0,"qR3,31(33)",v=0 34  3 32 - v=0 33  3 31
AsymmetricTop,Ground,33,O+,2,Ground,32,O+,2,358673.065284569,0.000776673481081157,6273363.45368409,5914690.38839952,10.9108761900074,0.000262387083236748,0,"qR3,29(32)",v=0 33  3 30 - v=0 32  3 29
AsymmetricTop,Ground,66,E-,3,Ground,66,E+,3,359203.93185167,1.89322712780256E-9,24481329.6583983,24122125.7265466,0.165402576634364,2.01268221471847E-6,0,"sQ4,62(66)",v=0 66  6 61 - v=0 66  4 62
AsymmetricTop,Ground,63,E+,3,Ground,63,E-,2,359670.065518565,5.57740971371905E-9,22062531.2884538,21702861.2229352,0.152212062843966,1.94724037851312E-6,0,"qQ4,60(63)",v=0 63  4 59 - v=0 63  4 60
AsymmetricTop,Ground,6,E+,3,Ground,5,E+,2,359721.576842202,1.32988832718657E-7,617869.991367209,258148.414525006,0.000123033160896234,1.53829500084796E-8,0,"sR2,3(5)",v=0  6  4  2 - v=0  5  2  3
AsymmetricTop,Ground,62,O-,3,Ground,62,O+,2,359915.590107102,7.55366441440414E-9,21404490.8823419,21044575.2922348,0.150106932683132,1.95503280079181E-6,0,"sQ3,59(62)",v=0 62  5 58 - v=0 62  3 59
AsymmetricTop,Ground,6,E-,2,Ground,5,E-,1,360102.728366079,1.33023578442535E-7,617869.938471265,257767.210105186,0.000122793368163841,1.54018230347299E-8,0,"sR2,4(5)",v=0  6  4  3 - v=0  5  2  4
AsymmetricTop,Ground,34,O-,16,Ground,33,O-,16,360536.538525719,1.52764029818598E-9,30044142.7764637,29683606.237938,1.9118351307561,0.0000453430296942446,0,"qR31,3(33)",v=0 34 31  4 - v=0 33 31  3
AsymmetricTop,Ground,34,O+,16,Ground,33,O+,16,360536.538525734,1.52764029818611E-9,30044142.7764638,29683606.237938,1.9118351307561,0.0000453430296942502,0,"qR31,2(33)",v=0 34 31  3 - v=0 33 31  2
AsymmetricTop,Ground,34,E+,16,Ground,33,E+,16,360541.59997797,4.13286872596025E-9,28537571.719385,28177030.119407,2.50989636052155,0.0000595297661954776,0,"qR30,3(33)",v=0 34 30  4 - v=0 33 30  3
AsymmetricTop,Ground,34,E-,15,Ground,33,E-,15,360541.59997797,4.13286872596025E-9,28537571.719385,28177030.119407,2.50989636052155,0.0000595297661954776,0,"qR30,4(33)",v=0 34 30  5 - v=0 33 30  4
AsymmetricTop,Ground,34,O-,15,Ground,33,O-,15,360547.194885112,1.02341526263187E-8,27080402.7340798,26719855.5391947,3.08834901372288,0.0000732529265623812,0,"qR29,5(33)",v=0 34 29  6 - v=0 33 29  5
AsymmetricTop,Ground,34,O+,15,Ground,33,O+,15,360547.194885142,1.02341526263204E-8,27080402.7340798,26719855.5391947,3.08834901372288,0.0000732529265623994,0,"qR29,4(33)",v=0 34 29  5 - v=0 33 29  4
AsymmetricTop,Ground,34,E+,15,Ground,33,E+,15,360553.400976859,2.37530047125007E-8,25672636.5205563,25312083.1195794,3.64719308781101,0.0000865126845187205,0,"qR28,5(33)",v=0 34 28  6 - v=0 33 28  5
AsymmetricTop,Ground,34,E-,14,Ground,33,E-,14,360553.400976863,2.37530047125011E-8,25672636.5205563,25312083.1195794,3.64719308781101,0.0000865126845187232,0,"qR28,6(33)",v=0 34 28  7 - v=0 33 28  6
AsymmetricTop,Ground,34,O-,14,Ground,33,O-,14,360560.310683735,5.23289978100601E-8,24314273.9111846,23953713.6005009,4.18642857950325,0.0000993092466529139,0,"qR27,7(33)",v=0 34 27  8 - v=0 33 27  7
AsymmetricTop,Ground,34,O+,14,Ground,33,O+,14,360560.310683742,5.23289978100635E-8,24314273.9111846,23953713.6005009,4.18642857950325,0.00009930924665292,0,"qR27,6(33)",v=0 34 27  7 - v=0 33 27  6
AsymmetricTop,Ground,34,E-,13,Ground,33,E-,13,360568.034607198,1.10255287325503E-7,23005315.9019282,22644747.867321,4.70605548453775,0.000111642860178019,0,"qR26,8(33)",v=0 34 26  9 - v=0 33 26  8
AsymmetricTop,Ground,34,E+,14,Ground,33,E+,14,360568.034607202,1.10255287325504E-7,23005315.9019282,22644747.867321,4.70605548453775,0.000111642860178023,0,"qR26,7(33)",v=0 34 26  8 - v=0 33 26  7
AsymmetricTop,Ground,34,O-,13,Ground,33,O-,13,360576.705985099,2.23254981418603E-7,21745763.6925293,21385186.9865442,5.20607379733291,0.000123513822918818,0,"qR25,9(33)",v=0 34 25 10 - v=0 33 25  9
AsymmetricTop,Ground,34,O+,13,Ground,33,O+,13,360576.705985099,2.23254981418599E-7,21745763.6925293,21385186.9865442,5.20607379733291,0.000123513822918818,0,"qR25,8(33)",v=0 34 25  9 - v=0 33 25  8
